oid,num_detections,redshift,distance_mpcZTF17aaaaaby,24,distance_mpc,first_mjd,last_mjd,first_utc,last_utc,duration_days,peak_luminosity,r_squared
ZTF17aaaimom,62,N/A (No catsHTM match),,,,58522.22739579994,60326.222650500014,2019-02-08T05:27:26.997115136+00:00,2024-01-17T05:20:37.003201280+00:00,1803.995254700072,N/A,
ZTF17aaaimuj,63,N/A (No catsHTM match),,,,58584.19197920011,60980.412743099965,2019-04-11T04:36:27.002889728+00:00,2025-11-01T09:54:21.003836928+00:00,2396.220763899852,N/A,0.003115385723936548
ZTF17aaainan,127,N/A (No catsHTM match),,,,58534.23276619986,60948.46700230008,2019-02-20T05:35:10.999667712+00:00,2025-09-30T11:12:28.998726912+00:00,2414.234236100223,N/A,0.055384116946658235
ZTF17aaainea,31,N/A (No catsHTM match),,,,59249.217731500044,60622.467442099936,2021-02-04T05:13:32.001603840+00:00,2024-11-08T11:13:06.997434624+00:00,1373.2497105998918,N/A,-2.8668973754975013e-06
ZTF17aaainlo,137,N/A (No catsHTM match),,,,58360.51498840004,60970.455567100085,2018-08-30T12:21:34.997763584+00:00,2025-10-22T10:56:00.997447424+00:00,2609.9405787000437,N/A,-2.919048093907861e-06
ZTF17aaainxf,132,N/A (No catsHTM match),,,,58491.25406249985,60948.4703819002,2019-01-08T06:05:50.999987200+00:00,2025-09-30T11:17:20.996177408+00:00,2457.2163194003515,N/A,-1.6947892920171626e-06
ZTF17aaaiodd,85,N/A (No catsHTM match),,,,58751.48202549992,60619.498101899866,2019-09-25T11:34:07.003193088+00:00,2024-11-05T11:57:16.004148480+00:00,1868.0160763999447,N/A,-2.149630492942478e-06
ZTF17aaaiogt,87,N/A (No catsHTM match),,,,58450.37952549989,60787.24182870006,2018-11-28T09:06:31.003190016+00:00,2025-04-22T05:48:13.999685376+00:00,2336.862303200178,N/A,0.0020653347638157626
ZTF17aaaioof,149,0.458616,,,1964.1373988304,58423.518113399856,60948.50436339993,2018-11-01T12:26:04.997747456+00:00,2025-09-30T12:06:16.997753856+00:00,2524.9862500000745,17.71485468350325,0.4524186760752823
ZTF17aaaiouw,38,0.163204,,,698.9618330775999,58375.51518520014,59250.32753469981,2018-09-14T12:21:52.001292288+00:00,2021-02-05T07:51:38.998063872+00:00,874.8123494996689,2.497104902937998,0.08300685244258432
ZTF17aaaioxl,72,N/A (No catsHTM match),,,,58468.41837960016,60970.45839119982,2018-12-16T10:02:27.997453824+00:00,2025-10-22T11:00:04.999664384+00:00,2502.04001159966,N/A,0.020178471422426347
ZTF17aaaipgl,20,N/A (No catsHTM match),,,,58423.51766199991,60916.504120400175,2018-11-01T12:25:25.996792320+00:00,2025-08-29T12:05:56.002575104+00:00,2492.9864584002644,N/A,
ZTF17aaaiply,120,0.082702,,,354.1919408788,58567.12722219992,60952.486516200006,2019-03-25T03:03:11.998073344+00:00,2025-10-04T11:40:34.999680512+00:00,2385.3592940000817,0.4152668030773811,-1.8774104084684495e-06
ZTF17aaaippy,92,N/A (No catsHTM match),,,,58450.37861109991,60966.46126159979,2018-11-28T09:05:11.999031808+00:00,2025-10-18T11:04:13.002221824+00:00,2516.082650499884,N/A,-1.6926683108486884e-06
ZTF17aaaiprr,35,N/A (No catsHTM match),,,,58450.37861109991,60922.51543979999,2018-11-28T09:05:11.999031808+00:00,2025-09-04T12:22:13.998718976+00:00,2472.1368287000805,N/A,-2.299340386091586e-06
ZTF17aaaipvp,49,N/A (No catsHTM match),,,,58465.48577550007,60730.21454859991,2018-12-13T11:39:31.003206144+00:00,2025-02-24T05:08:56.999031808+00:00,2264.728773099836,N/A,0.0436171958759618
ZTF17aaaipvq,139,N/A (No catsHTM match),,,,58450.457314800005,60985.46072919993,2018-11-28T10:58:31.998720512+00:00,2025-11-06T11:03:27.002873600+00:00,2535.003414399922,N/A,0.3456432446223975
ZTF17aaaipvt,81,N/A (No catsHTM match),,,,58507.20645829989,60744.27445599996,2019-01-24T04:57:17.997110272+00:00,2025-03-10T06:35:12.998396160+00:00,2237.067997700069,N/A,-2.1391127018599576e-06
ZTF17aaaipvv,114,N/A (No catsHTM match),,,,58468.41837960016,60771.18982640002,2018-12-16T10:02:27.997453824+00:00,2025-04-06T04:33:21.000961536+00:00,2302.7714467998594,N/A,-2.1396181493216204e-06
ZTF17aaaiqiw,89,-7e-06,,,0.0299792458,58435.505046300124,60982.50956019992,2018-11-13T12:07:16.000330752+00:00,2025-11-03T12:13:46.001273088+00:00,2547.004513899796,1.6547914559729677e-09,0.0011126626303602505
ZTF17aaaiqjw,59,N/A (No catsHTM match),,,,58376.5180902998,60968.407546299975,2018-09-15T12:26:03.001902336+00:00,2025-10-20T09:46:52.000317952+00:00,2591.889456000179,N/A,-2.0275758514376463e-06
ZTF17aaaircf,125,0.733808,,,3142.7157717152,58427.36670139991,60950.4938194002,2018-11-05T08:48:03.000952064+00:00,2025-10-02T11:51:05.996177408+00:00,2523.127118000295,10.158464661063837,0.055678107752221706
ZTF17aaaires,60,1.745,,,7473.397703,58428.49928240013,60757.16172449989,2018-11-06T11:58:57.999370752+00:00,2025-03-23T03:52:52.996790784+00:00,2328.6624420997687,455.6234334403719,-2.4966018625782738e-06
ZTF17aaairhd,88,N/A (No catsHTM match),,,,58428.34289349988,60902.51089120004,2018-11-06T08:13:45.998389760+00:00,2025-08-15T12:15:40.999683840+00:00,2474.1679977001622,N/A,-3.0196828020301325e-06
ZTF17aaairiw,51,N/A (No catsHTM match),,,,58437.38174769981,60904.50741899992,2018-11-15T09:09:43.001263360+00:00,2025-08-17T12:10:41.001592576+00:00,2467.1256713001058,N/A,0.001543155052203593
ZTF17aaairjc,106,N/A (No catsHTM match),,,,58389.46576389996,60956.49339119997,2018-09-28T11:10:42.000956928+00:00,2025-10-08T11:50:28.999677184+00:00,2567.0276273000054,N/A,-2.1741758187143745e-06
ZTF17aaairjn,147,N/A (No catsHTM match),,,,58431.44614579994,60896.50575229991,2018-11-09T10:42:26.997115136+00:00,2025-08-09T12:08:16.998712320+00:00,2465.05960649997,N/A,-1.915767068316754e-06
ZTF17aaairlf,23,N/A (No catsHTM match),,,,58377.45064810012,60616.43677080004,2018-09-16T10:48:55.995849984+00:00,2024-11-02T10:28:56.997123072+00:00,2238.98612269992,N/A,-2.6067435987542353e-06
ZTF17aaairmw,86,N/A (No catsHTM match),,,,58744.503946799785,60973.45430559991,2019-09-18T12:05:41.003501312+00:00,2025-10-25T10:54:12.003832064+00:00,2228.9503588001244,N/A,0.005819019744978338
ZTF17aaairog,73,N/A (No catsHTM match),,,,58422.5100579001,60683.41510420013,2018-10-31T12:14:29.002568704+00:00,2025-01-08T09:57:45.002891520+00:00,2260.9050463000312,N/A,-1.8676298672026803e-06
ZTF17aaairup,43,N/A (No catsHTM match),,,,58365.50807869993,59274.15622689994,2018-09-04T12:11:37.999674112+00:00,2021-03-01T03:44:58.004154880+00:00,908.648148200009,N/A,0.015074604335889807
ZTF17aaaisdf,95,N/A (No catsHTM match),,,,58431.37143519986,60910.498622700106,2018-11-09T08:54:52.001268224+00:00,2025-08-23T11:58:01.001289216+00:00,2479.127187500242,N/A,-3.0839722084952115e-06
ZTF17aaaisjf,127,N/A (No catsHTM match),,,,58373.48401620006,60948.48605319997,2018-09-12T11:36:58.999685376+00:00,2025-09-30T11:39:54.996477696+00:00,2575.002036999911,N/A,-2.162530792437778e-06
ZTF17aaaisyh,82,N/A (No catsHTM match),,,,58425.39692129986,60970.43881940004,2018-11-03T09:31:34.000308224+00:00,2025-10-22T10:31:53.996163072+00:00,2545.0418981001712,N/A,-2.41741082684932e-06
ZTF17aaaisyk,126,N/A (No catsHTM match),,,,58427.45524309995,60979.37915509986,2018-11-05T10:55:33.003835392+00:00,2025-10-31T09:05:59.000627712+00:00,2551.923911999911,N/A,0.06410671773890886
ZTF17aaaitlh,118,N/A (No catsHTM match),,,,58468.41837960016,60975.45895829983,2018-12-16T10:02:27.997453824+00:00,2025-10-27T11:00:53.997105408+00:00,2507.0405786996707,N/A,0.01724064516066459
ZTF17aaaitlo,134,N/A (No catsHTM match),,,,58472.37878469983,60980.41462960001,2018-12-20T09:05:26.998065408+00:00,2025-11-01T09:57:03.997441024+00:00,2508.03584490018,N/A,
ZTF17aaaitmh,144,N/A (No catsHTM match),,,,58476.43857639981,60966.46219909983,2018-12-24T10:31:33.000943872+00:00,2025-10-18T11:05:34.002225152+00:00,2490.023622700013,N/A,-2.474150205822312e-06
ZTF17aaaitqu,71,0.052727,,,225.8165276138,58434.51900460012,60948.44869210012,2018-11-12T12:27:21.997450496+00:00,2025-09-30T10:46:06.997450496+00:00,2513.9296875,0.2365639231914818,-1.7727059802297163e-06
ZTF17aaaitte,52,N/A (No catsHTM match),,,,58476.28738430003,60977.50457180012,2018-12-24T06:53:50.003522304+00:00,2025-10-29T12:06:35.003530496+00:00,2501.217187500093,N/A,0.00010825462230046323
ZTF17aaaitwl,81,0.550881,,,2359.2852722214,59130.52584489994,60674.27098379983,2020-10-08T12:37:12.999354624+00:00,2024-12-30T06:30:13.000304896+00:00,1543.7451388998888,24.588428747943546,-2.473714489026335e-06
ZTF17aaaitya,76,N/A (No catsHTM match),,,,58861.20275459997,60683.2756829001,2020-01-13T04:51:57.997437696+00:00,2025-01-08T06:36:59.002568704+00:00,1822.0729283001276,N/A,0.4616606578575393
ZTF17aaaityl,113,N/A (No catsHTM match),,,,58388.46214119997,60895.4987499998,2018-09-27T11:05:28.999677184+00:00,2025-08-08T11:58:11.999982336+00:00,2507.0366087998264,N/A,-2.171454752231128e-06
ZTF17aaaitzd,135,N/A (No catsHTM match),,,,58379.50527779991,60908.50613430003,2018-09-18T12:07:36.001912064+00:00,2025-08-21T12:08:50.003522304+00:00,2529.000856500119,N/A,0.9846096375391752
ZTF17aaaitzi,53,N/A (No catsHTM match),,,,58471.274120400194,60968.50331019983,2018-12-19T06:34:44.002576896+00:00,2025-10-20T12:04:46.001265152+00:00,2497.229189799633,N/A,0.023688890768638116
ZTF17aaaiufx,63,N/A (No catsHTM match),,,,58428.4983680998,60911.51783559984,2018-11-06T11:57:39.003822592+00:00,2025-08-24T12:25:40.995825920+00:00,2483.0194675000384,N/A,-2.0875901804995323e-06
ZTF17aaaiujh,121,N/A (No catsHTM match),,,,58380.47239580005,60973.38245370006,2018-09-19T11:20:14.997124608+00:00,2025-10-25T09:10:43.999685376+00:00,2592.910057900008,N/A,-2.4027723943831347e-06
ZTF17aaaivbk,107,N/A (No catsHTM match),,,,58455.49917820003,60970.486863399856,2018-12-03T11:58:48.996482560+00:00,2025-10-22T11:41:04.997747456+00:00,2514.987685199827,N/A,-1.8667872765387727e-06
ZTF17aaaivbn,67,N/A (No catsHTM match),,,,58480.423460599966,60982.42195599992,2018-12-28T10:09:46.995837184+00:00,2025-11-03T10:07:36.998392832+00:00,2501.998495399952,N/A,-1.719838832014986e-06
ZTF17aaaivqr,71,N/A (No catsHTM match),,,,58431.52273150021,60786.26871530013,2018-11-09T12:32:44.001618432+00:00,2025-04-21T06:26:57.001931264+00:00,2354.7459837999195,N/A,
ZTF17aaaiwbe,34,0.855,,,3661.750737,58468.43635419989,60948.47084489977,2018-12-16T10:28:21.002870528+00:00,2025-09-30T11:18:00.999340032+00:00,2480.03449069988,59.903889181644836,0.0003621844865554502
ZTF17aaaiwdr,47,N/A (No catsHTM match),,,,58461.50434029987,60930.51743059978,2018-12-09T12:06:15.001908736+00:00,2025-09-12T12:25:06.003820800+00:00,2469.013090299908,N/A,-2.3641698361220875e-06
ZTF17aaaiwex,103,0.615936,,,2637.8995344384,58461.50434029987,60934.51906249998,2018-12-09T12:06:15.001908736+00:00,2025-09-16T12:27:26.999998464+00:00,2473.0147222001106,8.41626819711719,
ZTF17aaaiwij,21,2.255,,,9657.599896999998,58426.549027800094,60655.26222220017,2018-11-04T13:10:36.001928192+00:00,2024-12-11T06:17:35.998094336+00:00,2228.713194400072,2293.8376790793436,-1.5817514320559667e-06
ZTF17aaaiwkp,46,0.055505,,,237.714005447,58429.51968749985,60972.46435189992,2018-11-07T12:28:20.999987200+00:00,2025-10-24T11:08:40.004153344+00:00,2542.944664400071,0.13128968424169365,0.21343310898665857
ZTF17aaaiwmf,57,N/A (No catsHTM match),,,,58835.44922449999,60357.396261599846,2019-12-18T10:46:52.996798720+00:00,2024-02-17T09:30:37.002226688+00:00,1521.9470370998606,N/A,-1.995772515694938e-06
ZTF17aaaiwuc,134,N/A (No catsHTM match),,,,58429.50550930016,60980.47422449989,2018-11-07T12:07:56.003533568+00:00,2025-11-01T11:22:52.996790784+00:00,2550.968715199735,N/A,0.049362260336918706
ZTF17aaaixdx,29,1.465,,,6274.227871,58423.518113399856,60552.50087960018,2018-11-01T12:26:04.997747456+00:00,2024-08-30T12:01:15.997455360+00:00,2128.9827662003227,525.545642128517,
ZTF17aaaixpf,147,N/A (No catsHTM match),,,,58429.50505790021,60977.46267359983,2018-11-07T12:07:17.002578432+00:00,2025-10-29T11:06:14.999025408+00:00,2547.957615699619,N/A,-4.910188403537454
ZTF17aaaixse,101,N/A (No catsHTM match),,,,58377.463414399885,60975.43776619993,2018-09-16T11:07:19.004150016+00:00,2025-10-27T10:30:22.999674112+00:00,2597.974351800047,N/A,0.05819421352043508
ZTF17aaaiydk,28,N/A (No catsHTM match),,,,58360.51498840004,60761.16585650016,2018-08-30T12:21:34.997763584+00:00,2025-03-27T03:58:50.001613568+00:00,2400.650868100114,N/A,
ZTF17aaaiyee,81,0.000205,,,0.877963627,58364.50922450004,60985.44260419998,2018-09-03T12:13:16.996803584+00:00,2025-11-06T10:37:21.002878464+00:00,2620.9333796999417,1.2048586834090932e-06,-1.8522195230907812e-06
ZTF17aaaiygq,39,N/A (No catsHTM match),,,,58374.51634259988,60908.51164350007,2018-09-13T12:23:32.000629248+00:00,2025-08-21T12:16:45.998405888+00:00,2533.995300900191,N/A,
ZTF17aaaiyhd,90,N/A (No catsHTM match),,,,58364.50922450004,60917.509120400064,2018-09-03T12:13:16.996803584+00:00,2025-08-30T12:13:08.002565376+00:00,2552.9998959000222,N/A,0.14077496842710957
ZTF17aaaiymx,80,N/A (No catsHTM match),,,,58374.51634259988,60973.4868402998,2018-09-13T12:23:32.000629248+00:00,2025-10-25T11:41:03.001902336+00:00,2598.97049769992,N/A,0.0006076904766658675
ZTF17aaaiyoj,29,N/A (No catsHTM match),,,,58431.394571799785,60751.24807870016,2018-11-09T09:28:11.003501312+00:00,2025-03-17T05:57:13.999693312+00:00,2319.85350690037,N/A,0.024240028822323678
ZTF17aaaiypo,121,N/A (No catsHTM match),,,,58450.39506939985,60916.502152800094,2018-11-28T09:28:53.996146944+00:00,2025-08-29T12:03:06.001928192+00:00,2466.1070834002458,N/A,-2.2434840862839422e-06
ZTF17aaaiytg,127,N/A (No catsHTM match),,,,58468.46201389981,60977.50363430008,2018-12-16T11:05:18.000943872+00:00,2025-10-29T12:05:14.003527168+00:00,2509.0416204002686,N/A,-1.8441878213426577e-06
ZTF17aaaiyvm,43,N/A (No catsHTM match),,,,58431.502071800176,60751.24901620019,2018-11-09T12:02:59.003535104+00:00,2025-03-17T05:58:34.999696640+00:00,2319.746944400016,N/A,
ZTF17aaaiyxk,110,N/A (No catsHTM match),,,,58748.49908560002,60690.29061339982,2019-09-22T11:58:40.995842048+00:00,2025-01-15T06:58:28.997744384+00:00,1941.7915277997963,N/A,-1.873908479943509e-06
ZTF17aaaiyxl,133,N/A (No catsHTM match),,,,58468.39726850018,60961.44172450015,2018-12-16T09:32:03.998415360+00:00,2025-10-13T10:36:04.996813312+00:00,2493.044455999974,N/A,0.001803038602463447
ZTF17aaaiyxy,62,N/A (No catsHTM match),,,,58450.39598379983,60757.24537040014,2018-11-28T09:30:13.000304896+00:00,2025-03-23T05:53:20.002572032+00:00,2306.849386600312,N/A,-1.7247731449732129e-06
ZTF17aaaiyzf,144,N/A (No catsHTM match),,,,58450.39598379983,60979.48225690005,2018-11-28T09:30:13.000304896+00:00,2025-10-31T11:34:26.996164608+00:00,2529.086273100227,N/A,0.0040817595149469366
ZTF17aaaiyzt,136,N/A (No catsHTM match),,,,58443.32009259984,60966.502152800094,2018-11-21T07:40:56.000626176+00:00,2025-10-18T12:03:06.001928192+00:00,2523.182060200256,N/A,0.000630601801714592
ZTF17aaaizaf,66,N/A (No catsHTM match),,,,58751.4806597,60948.46559030004,2019-09-25T11:32:08.998080+00:00,2025-09-30T11:10:27.001923328+00:00,2196.98493060004,N/A,-2.644268243034986e-06
ZTF17aaaizbd,23,N/A (No catsHTM match),,,,58760.49211810017,60979.48225690005,2019-10-04T11:48:39.003854592+00:00,2025-10-31T11:34:26.996164608+00:00,2218.9901387998834,N/A,0.06617783034257907
ZTF17aaaizbs,81,0.644338,,,2759.5381828971995,58480.48262730008,60985.496956000105,2018-12-28T11:34:58.998726912+00:00,2025-11-06T11:55:36.998408960+00:00,2505.0143287000246,530.7948241019341,0.036415404150170305
ZTF17aaaizdj,42,N/A (No catsHTM match),,,,58441.46097220015,60761.14934029989,2018-11-19T11:03:47.998092800+00:00,2025-03-27T03:35:03.001910528+00:00,2319.6883680997416,N/A,-3.2733468940575623
ZTF17aaaizdk,27,N/A (No catsHTM match),,,,58441.46097220015,60979.46010420006,2018-11-19T11:03:47.998092800+00:00,2025-10-31T11:02:33.002884864+00:00,2537.99913199991,N/A,
ZTF17aaaizev,119,N/A (No catsHTM match),,,,58467.47836809978,60977.47562499996,2018-12-15T11:28:51.003820800+00:00,2025-10-29T11:24:53.999996672+00:00,2509.997256900184,N/A,-2.064650280519942e-06
ZTF17aaaizgh,125,0.812333,,,3479.0186683502,58467.47836809978,60958.52642360004,2018-12-15T11:28:51.003820800+00:00,2025-10-10T12:38:02.999043072+00:00,2491.0480555002578,513.2906843351809,-3.242290265159653e-06
ZTF17aaaizkc,52,0.353702,,,1514.8170282788,58830.5520601999,60949.525868100114,2019-12-13T13:14:58.001271552+00:00,2025-10-01T12:37:15.003849984+00:00,2118.9738079002127,19.85090088322936,-2.3621709910326416e-06
ZTF17aaaizky,51,0.905,,,3875.888207,58442.38344909996,60956.5178704001,2018-11-20T09:12:10.002236416+00:00,2025-10-08T12:25:44.002568704+00:00,2514.134421300143,645.9997475239758,-1.7525921658378962e-06
ZTF17aaaizoo,91,0.000754,,,3.2291930476,58427.48262730008,60985.54118059995,2018-11-05T11:34:58.998726912+00:00,2025-11-06T12:59:18.003835392+00:00,2558.0585532998666,0.0005443214910498417,0.047065278790202725
ZTF17aaajacc,111,N/A (No catsHTM match),,,,58372.51559029985,60574.47124999994,2018-09-11T12:22:27.001907200+00:00,2024-09-21T11:18:35.999995136+00:00,2201.955659700092,N/A,-1.90718017512026e-06
ZTF17aaajaoy,30,0.455,,,1948.650977,60199.50137729989,60723.19859950012,2023-09-12T12:01:58.998710784+00:00,2025-02-17T04:45:58.996809984+00:00,523.6972222002223,35.41261380068566,
ZTF17aaajats,116,0.841067,,,3602.0791896098,58372.51513889991,60926.50667819986,2018-09-11T12:21:48.000952064+00:00,2025-09-08T12:09:36.996467968+00:00,2553.9915392999537,47.52743500635161,0.005082316814077226
ZTF17aaajaxw,38,0.11876,,,508.619318744,59255.21515050018,60618.43223380018,2021-02-10T05:09:49.003215616+00:00,2024-11-04T10:22:25.000335616+00:00,1363.2170832999982,3.092541723544807,
ZTF17aaajbbv,30,N/A (No catsHTM match),,,,58373.48590280023,60905.50898149982,2018-09-12T11:39:42.001939456+00:00,2025-08-18T12:12:56.001584640+00:00,2532.023078699596,N/A,
ZTF17aaajcgh,87,N/A (No catsHTM match),,,,58450.37952549989,60979.46246530023,2018-11-28T09:06:31.003190016+00:00,2025-10-31T11:05:57.001939456+00:00,2529.0829398003407,N/A,0.005993009028701368
ZTF17aaajcgj,140,N/A (No catsHTM match),,,,58472.46884260001,60985.54214120004,2018-12-20T11:15:08.000640512+00:00,2025-11-06T13:00:40.999683840+00:00,2513.0732986000367,N/A,-2.5295891608045906e-06
ZTF17aaajcjc,67,N/A (No catsHTM match),,,,58374.51680559991,60929.51557870023,2018-09-13T12:24:12.003832064+00:00,2025-09-11T12:22:25.999699712+00:00,2554.99877310032,N/A,
ZTF17aaajclw,100,N/A (No catsHTM match),,,,58480.43701389991,60774.27021990018,2018-12-28T10:29:18.000952064+00:00,2025-04-09T06:29:06.999375616+00:00,2293.833206000272,N/A,-2.0961107740635754e-06
ZTF17aaajcmm,45,N/A (No catsHTM match),,,,58439.34783559991,60776.26865739981,2018-11-17T08:20:52.995832320+00:00,2025-04-11T06:26:51.999343360+00:00,2336.9208217998967,N/A,0.007554987669550872
ZTF17aaajcpe,64,N/A (No catsHTM match),,,,58462.33140050015,60733.25454859994,2018-12-10T07:57:13.003212544+00:00,2025-02-27T06:06:32.999035136+00:00,2270.9231480997987,N/A,-2.3487799323262948e-06
ZTF17aaajcpq,115,N/A (No catsHTM match),,,,58450.377696800046,60972.51961810002,2018-11-28T09:03:53.003523840+00:00,2025-10-24T12:28:15.003841792+00:00,2522.141921299976,N/A,-2.9654192261752144e-06
ZTF17aaajcqi,39,N/A (No catsHTM match),,,,58462.33140050015,60985.44119209983,2018-12-10T07:57:13.003212544+00:00,2025-11-06T10:35:18.997424896+00:00,2523.10979159968,N/A,0.5059261088855914
ZTF17aaajcqq,77,N/A (No catsHTM match),,,,58450.37861109991,60958.49273149995,2018-11-28T09:05:11.999031808+00:00,2025-10-10T11:49:32.001595904+00:00,2508.114120400045,N/A,0.0460271500189241
ZTF17aaajcra,126,N/A (No catsHTM match),,,,58450.37861109991,60775.15021990007,2018-11-28T09:05:11.999031808+00:00,2025-04-10T03:36:18.999365888+00:00,2324.7716088001616,N/A,-2.5195641204511787e-06
ZTF17aaajcrb,64,N/A (No catsHTM match),,,,58462.33140050015,60952.50140050007,2018-12-10T07:57:13.003212544+00:00,2025-10-04T12:02:01.003206144+00:00,2490.169999999925,N/A,-2.6912290560900707
ZTF17aaajcuo,131,N/A (No catsHTM match),,,,58465.48531250004,60948.47084489977,2018-12-13T11:38:51.000003328+00:00,2025-09-30T11:18:00.999340032+00:00,2482.9855323997326,N/A,-2.4031079746134054e-06
ZTF17aaajcuw,125,N/A (No catsHTM match),,,,58461.448368099984,60761.21211809991,2018-12-09T10:45:39.003838720+00:00,2025-03-27T05:05:27.003832064+00:00,2299.763749999925,N/A,0.0044417526238965666
ZTF17aaajcwl,132,N/A (No catsHTM match),,,,58461.50434029987,60984.400636599865,2018-12-09T12:06:15.001908736+00:00,2025-11-05T09:36:55.002228224+00:00,2522.896296299994,N/A,-1.476167112102189e-06
ZTF17aaajdfn,35,N/A (No catsHTM match),,,,58803.52815969987,60724.32049770001,2019-11-16T12:40:32.998068736+00:00,2025-02-18T07:41:31.001281024+00:00,1920.7923380001448,N/A,
ZTF17aaajdgg,84,0.000305,,,1.306238567,58472.43000000017,60968.478634300176,2018-12-20T10:19:12.000014592+00:00,2025-10-20T11:29:14.003535104+00:00,2496.0486343000084,8.010257339189565e-07,0.0023204836829174846
ZTF17aaajdlb,40,N/A (No catsHTM match),,,,58556.18664349988,60774.23435189994,2019-03-14T04:28:45.998389760+00:00,2025-04-09T05:37:28.004154880+00:00,2218.0477084000595,N/A,-2.0884776181784304e-06
ZTF17aaajdmp,56,0.00014,,,0.5995849159999999,58778.50013889978,60966.46314809984,2019-10-22T12:00:12.000940800+00:00,2025-10-18T11:06:55.995825920+00:00,2187.963009200059,2.671249545050102e-07,-2.3998377798317705e-06
ZTF17aaajdmz,61,N/A (No catsHTM match),,,,58480.41927079996,60975.46037039999,2018-12-28T10:03:44.997116672+00:00,2025-10-27T11:02:56.002558976+00:00,2495.041099600028,N/A,0.153460089241387
ZTF17aaajdtg,138,N/A (No catsHTM match),,,,58495.25399310002,60714.41534719989,2019-01-12T06:05:45.003841792+00:00,2025-02-08T09:58:05.998070272+00:00,2219.161354099866,N/A,3.011315583356655e-05
ZTF17aaajdtw,120,N/A (No catsHTM match),,,,58509.29020830011,60978.48052080022,2019-01-26T06:57:53.997129472+00:00,2025-10-30T11:31:56.997139200+00:00,2469.190312500112,N/A,-3.0253294887039317e-06
ZTF17aaajedc,27,N/A (No catsHTM match),,,,58435.51893519983,60952.4367244998,2018-11-13T12:27:16.001265152+00:00,2025-10-04T10:28:52.996782592+00:00,2516.9177892999724,N/A,
ZTF17aaajeft,133,0.10826,,,463.650450044,58461.45158560015,60943.521909699775,2018-12-09T10:50:16.995853312+00:00,2025-09-25T12:31:32.998060544+00:00,2482.0703240996227,0.19959572507152426,-2.3192164284591144e-06
ZTF17aaajepz,34,2.905,,,12441.387006999998,58480.48262730008,60449.22784719989,2018-12-28T11:34:58.998726912+00:00,2024-05-19T05:28:05.998070272+00:00,1968.7452198998071,217.76469097183715,-2.4295764247117546e-06
ZTF17aaajerg,81,0.088164,,,377.5843181016,58431.52461809991,60968.498773099855,2018-11-09T12:35:27.003832064+00:00,2025-10-20T11:58:13.995827456+00:00,2536.9741549999453,0.04896301602391518,0.014826561377709213
ZTF17aaajetm,57,2.065,,,8843.877510999999,58482.51537040016,60821.18092590012,2018-12-30T12:22:08.002573568+00:00,2025-05-26T04:20:31.997769984+00:00,2338.66555549996,171.18405189556967,-2.6365288423590982e-06
ZTF17aaajewz,88,N/A (No catsHTM match),,,,58464.49956020014,60821.18092590012,2018-12-12T11:59:22.001292288+00:00,2025-05-26T04:20:31.997769984+00:00,2356.681365699973,N/A,-2.0368076010246483e-06
ZTF17aaajeyp,98,2.315,,,9914.564861,58434.498622700106,60821.18092590012,2018-11-12T11:58:01.001289216+00:00,2025-05-26T04:20:31.997769984+00:00,2386.68230320001,527.0069960752944,0.1109682595224516
ZTF17aaajfai,85,N/A (No catsHTM match),,,,58439.39027780015,60735.34741900023,2018-11-17T09:22:00.001933056+00:00,2025-03-01T08:20:17.001619968+00:00,2295.9571412000805,N/A,-2.1511402663598744e-06
ZTF17aaajfhs,24,N/A (No catsHTM match),,,,58455.530497699976,60970.49453700008,2018-12-03T12:43:55.001277952+00:00,2025-10-22T11:52:07.996806912+00:00,2514.9640393001027,N/A,-1.979009766728268e-06
ZTF17aaajfht,25,N/A (No catsHTM match),,,,58431.5329167,60263.4312616,2018-11-09T12:47:24.002880256+00:00,2023-11-15T10:21:01.002239488+00:00,1831.8983448999932,N/A,
ZTF17aaajfif,120,0.426877,,,1828.2072156238,58423.46703700023,60814.350335599855,2018-11-01T11:12:31.996819712+00:00,2025-05-19T08:24:28.995827456+00:00,2390.883298599627,7.9993721451046325,-1.886130829298338e-06
ZTF17aaajfix,67,0.338828,,,1451.1154137032,58431.5329167,60699.485347200185,2018-11-09T12:47:24.002880256+00:00,2025-01-24T11:38:53.998095872+00:00,2267.9524305001837,5.11738126017654,0.012013199054472623
ZTF17aaajfja,38,0.002865,,,12.270077031,58431.4919906999,60982.4449306,2018-11-09T11:48:27.996471296+00:00,2025-11-03T10:40:42.003840256+00:00,2550.952939900104,0.002692360699126271,-2.2573979598927707e-06
ZTF17aaajfkg,71,N/A (No catsHTM match),,,,58434.47534719994,60661.34885419998,2018-11-12T11:24:29.998075136+00:00,2024-12-17T08:22:21.002878464+00:00,2226.8735070000403,N/A,
ZTF17aaajfks,138,0.483353,,,2070.0797707382,58427.48497689981,60781.21597220004,2018-11-05T11:38:22.004143616+00:00,2025-04-16T05:10:59.998083072+00:00,2353.730995300226,69.00345346816522,0.018998243056691066
ZTF17aaajfla,94,N/A (No catsHTM match),,,,58434.47534719994,60941.52640049998,2018-11-12T11:24:29.998075136+00:00,2025-09-23T12:38:01.003197952+00:00,2507.0510533000343,N/A,-1.863054046369328e-06
