tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,oid
ztf,59115.36150459992,1361361505815015006,2,1361361505815,20.452103,1,1361,0.1028483,17.805054,15.5233965,17.7556,0.1385685,0.010664888,0.01694344,0.0442,59.8990322,50.2781619,0.7785714,t17_f5_c3,17.7879,0.0542,False,True,False,bulk_1.0.0,0.0,1.385375265815015e+18,0.8592051,742120258.0,ZTF17aaaaaal
ztf,59125.47711810004,1371477115815015003,2,1371477115815,19.9438,1,1371,0.318198,18.063,15.551839,18.1794,0.1788,0.011424741,0.01769715,0.0969,59.8991068,50.2780555,0.431429,t17_f5_c3,18.1867,0.1219,False,True,False,bulk_1.0.0,0.0,1.385375265815015e+18,,,ZTF17aaaaaal
ztf,59129.470891200006,1375470895815015006,2,1375470895815,20.067204,1,1375,0.20343377,18.037031,15.549241,18.0577,0.105039865,100.0,0.010622778,0.0785,59.8990589,50.2780803,0.7285714,t17_f5_c3,18.1485,0.1058,False,True,False,bulk_1.0.0,0.0,1.385375265815015e+18,0.8840884,742120258.0,ZTF17aaaaaal
ztf,59134.38679399993,1380386795815015014,1,1380386795815,20.492632,1,1380,0.3465164,19.187208,16.42425,19.3171,0.14833547,100.0,0.011642917,0.1362,59.8991403,50.2780805,0.9085714,t17_f5_c3,19.2387,0.155,False,True,False,bulk_1.0.0,0.0,1.385375265815015e+18,0.9928335,742120158.0,ZTF17aaaaaal
ztf,59134.43310189992,1380433105815015006,2,1380433105815,20.294594,1,1380,0.07647525,17.753258,15.516929,17.7853,0.10239721,100.0,0.013054389,0.0455,59.8990624,50.2781586,0.9,t17_f5_c3,17.8024,0.0554,False,True,False,bulk_1.0.0,0.0,1.385375265815015e+18,0.9999914,742120258.0,ZTF17aaaaaal
ztf,59139.37526619993,1385375265815015007,2,1385375265815,20.374903,1,1385,0.5540708,17.77592,15.519792,17.7724,0.1184355,0.006900975,0.014826216,0.0513,59.899188,50.2780095,0.6042857,t17_f5_c3,17.8105,0.0637,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,0.77965325,742120258.0,ZTF17aaaaaal
ztf,59141.3620023001,1387362005815010009,2,1387362005815,20.4775,-1,1387,0.825578,18.4041,15.755807,18.5636,0.217199,0.009644768,0.018946998,0.0913,59.8987477,50.2780041,0.407143,t17_f5_c3,18.5605,0.1098,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,,,ZTF17aaaaaal
ztf,59149.42795140017,1395427955815015005,2,1395427955815,20.111399,1,1395,0.120866165,18.323893,15.57504,18.2266,0.13916372,100.0,0.011065852,0.0744,59.8990778,50.2781632,0.8757143,t17_f5_c3,18.253,0.0927,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,0.9790927,742120258.0,ZTF17aaaaaal
ztf,59151.364710600115,1397364715815010008,2,1397364715815,19.8379,-1,1397,0.565221,18.4103,15.755268,18.4396,0.155891,100.0,0.013514764,0.1103,59.8988046,50.2780999,0.557143,t17_f5_c3,18.3862,0.1312,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,,,ZTF17aaaaaal
ztf,59153.446898099966,1399446895815015005,2,1399446895815,19.693933,1,1399,0.108552575,17.824709,15.525781,17.8685,0.09703082,100.0,0.011677192,0.0862,59.899077,50.2781115,0.79571426,t17_f5_c3,17.931,0.1149,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,0.98715544,742120258.0,ZTF17aaaaaal
ztf,59155.28827549983,1401288275815010002,2,1401288275815,19.6844,-1,1401,0.346117,18.6694,15.735466,18.775,0.126776,100.0,0.008500879,0.1981,59.8990123,50.2780397,0.458571,t17_f5_c3,19.0488,0.3222,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,,,ZTF17aaaaaal
ztf,59168.2573958002,1414257395815015005,1,1414257395815,20.734934,1,1414,0.87840164,19.218248,16.426655,19.5345,0.18028755,100.0,0.013782508,0.1546,59.8993032,50.2779727,0.5557143,t17_f5_c3,19.5474,0.1906,False,True,False,bulk_1.0.0,0.0,1.414278945815015e+18,0.1810368,742120158.0,ZTF17aaaaaal
ztf,59168.27894680016,1414278945815015006,2,1414278945815,20.424574,1,1414,0.23610793,18.11521,15.556896,17.9741,0.15168601,0.0047200047,0.01437541,0.0545,59.8989612,50.2780957,0.67,t17_f5_c3,17.9411,0.0638,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.85761756,742120258.0,ZTF17aaaaaal
ztf,59170.27578700008,1416275785815010007,2,1416275785815,20.279524,-1,1416,0.27128133,18.31204,15.76422,18.4411,0.1160862,100.0,0.011108428,0.0827,59.8989461,50.278179,0.85142857,t17_f5_c3,18.4847,0.1049,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.99937665,742120258.0,ZTF17aaaaaal
ztf,59172.25462959986,1418254625815015003,1,1418254625815,20.694471,1,1418,0.45112914,19.284348,16.431568,19.4272,0.17456272,100.0,0.01261362,0.1393,59.8992144,50.2780975,0.74857146,t17_f5_c3,19.3824,0.1622,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.7691049,742120158.0,ZTF17aaaaaal
ztf,59177.40562500013,1423405625815015013,1,1423405625815,20.707212,1,1423,0.44488138,19.062025,16.413885,19.2418,0.10470961,100.0,0.009135463,0.1137,59.8991957,50.2780791,0.93714285,t17_f5_c3,19.1317,0.124,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.9935565,742120158.0,ZTF17aaaaaal
ztf,59179.35032409988,1425350325815010009,2,1425350325815,19.92182,-1,1425,0.52393174,18.457945,15.751234,18.5951,0.11850285,100.0,0.009795902,0.1178,59.8988727,50.2780422,0.8214286,t17_f5_c3,18.5223,0.1369,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.99212253,742120258.0,ZTF17aaaaaal
ztf,59185.26218750002,1431262185815010010,2,1431262185815,19.712543,-1,1431,0.1203957,18.344412,15.761172,18.3158,0.11156708,100.0,0.010333333,0.1232,59.8990841,50.2781136,0.7885714,t17_f5_c3,18.3234,0.1567,False,True,False,bulk_1.0.0,0.0,1.433202085815015e+18,0.96007025,742120258.0,ZTF17aaaaaal
ztf,59187.20208329987,1433202085815015010,1,1433202085815,19.802927,1,1433,0.4970883,19.293804,16.43225,19.2337,0.14533028,100.0,0.01041679,0.2056,59.8991619,50.2780366,0.9442857,t17_f5_c3,19.2299,0.2589,False,True,False,bulk_1.0.0,0.0,1.457220015815015e+18,0.99106836,742120158.0,ZTF17aaaaaal
ztf,59187.24309029989,1433243095815015010,2,1433243095815,19.6869,1,1433,0.449685,17.8969,15.534219,17.9299,0.108747,100.0,0.012340839,0.0686,59.8990065,50.2782572,0.82,t17_f5_c3,17.9145,0.0838,False,True,False,bulk_1.0.0,0.0,1.457220015815015e+18,,,ZTF17aaaaaal
ztf,59189.2483680998,1435248365815010004,2,1435248365815,20.3947,-1,1435,0.339901,18.3075,15.764656,18.5501,0.159734,100.0,0.0153553365,0.0901,59.899065,50.278041,0.465714,t17_f5_c3,18.5462,0.1092,False,True,False,bulk_1.0.0,0.0,1.457220015815015e+18,,,ZTF17aaaaaal
ztf,59194.262048599776,1440262045815010008,2,1440262045815,20.268818,-1,1440,0.39820185,18.402323,15.755962,18.5435,0.0998117,100.0,0.008722424,0.0775,59.8989998,50.2780284,0.8757143,t17_f5_c3,18.5133,0.09,False,True,False,bulk_1.0.0,0.0,1.466199405815015e+18,0.9998996,742120258.0,ZTF17aaaaaal
ztf,59198.220949099865,1444220945815010008,2,1444220945815,19.675314,-1,1444,0.7213732,18.413189,15.755017,18.4961,0.14573579,100.0,0.012597887,0.1126,59.8987627,50.2780459,0.7057143,t17_f5_c3,18.4407,0.1325,False,True,False,bulk_1.0.0,0.0,1.44922265581501e+18,0.9422951,742120258.0,ZTF17aaaaaal
ztf,59198.220949099865,1444220945815020008,2,1444220945815,19.6753,-1,1444,0.721373,18.4132,15.755016,18.4961,0.145736,100.0,0.01259776,0.1126,59.8987627,50.2780459,0.705714,t17_f5_c3,18.4407,0.1325,False,True,False,bulk_1.0.0,0.0,1.466199405815015e+18,,,ZTF17aaaaaal
ztf,59203.222650500014,1449222655815010009,2,1449222655815,20.194836,-1,1449,0.59487617,18.467596,15.75044,18.5106,0.13523908,100.0,0.011072351,0.0861,59.8989717,50.277976,0.81142855,t17_f5_c3,18.474,0.1012,False,True,False,bulk_1.0.0,0.0,1.466199405815015e+18,0.9979775,742120258.0,ZTF17aaaaaal
ztf,59211.22001159983,1457220015815015005,1,1457220015815,19.122421,1,1457,0.69578457,19.037807,16.41175,18.8956,0.20149752,0.0047226893,0.017941015,0.2435,59.8992216,50.2779984,0.76285714,t17_f5_c3,18.7421,0.27,False,True,False,bulk_1.0.0,0.0,1.466199405815015e+18,0.95483553,742120158.0,ZTF17aaaaaal
ztf,59218.35347220022,1464353475815010006,2,1464353475815,20.081375,-1,1464,0.30035165,18.409773,15.755314,18.6335,0.15650414,100.0,0.01357507,0.1172,59.8989473,50.2781919,0.67,t17_f5_c3,18.5811,0.1383,False,True,False,bulk_1.0.0,0.0,1.466199405815015e+18,0.8829416,742120258.0,ZTF17aaaaaal
